id,listing_url,host_id,host_since,latitude,longitude,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,square_feet,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,reviews_per_month,price
14387692,https://www.airbnb.com/rooms/14387692,81099079,2016-07-01,42.34355022122581,-71.04470069473939,South Boston,Apartment,Entire home/apt,2,1.0,0.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",""Hair Dryer"",Iron}",,1,1,100.0,10.0,10.0,10.0,10.0,10.0,6.0,f,moderate,1,1.0,175.0
13813809,https://www.airbnb.com/rooms/13813809,47664830,2015-10-28,42.34794424865984,-71.03815712876914,,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",,1,2,80.0,10.0,10.0,10.0,10.0,10.0,8.0,f,strict,6,1.28,250.0
11863590,https://www.airbnb.com/rooms/11863590,44013653,2015-09-12,42.34772682009096,-71.03810845100845,,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,1,0.26,249.0
13814175,https://www.airbnb.com/rooms/13814175,47664830,2015-10-28,42.34741727801842,-71.03957806658087,,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,4,93.0,9.0,10.0,9.0,9.0,10.0,10.0,f,strict,6,2.0,250.0
13813149,https://www.airbnb.com/rooms/13813149,38510998,2015-07-14,42.343758846280366,-71.04466103277916,South Boston,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,Breakfast,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,2,0,,,,,,,,f,flexible,1,,225.0
13746896,https://www.airbnb.com/rooms/13746896,73215924,2016-05-21,42.35043114054602,-71.05093441745022,South Boston,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,1,3.0,199.0
13911832,https://www.airbnb.com/rooms/13911832,7075807,2013-06-23,42.35140689647919,-71.04737738042367,South Boston,Apartment,Entire home/apt,2,1.0,0.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",,2,0,,,,,,,,f,strict,1,,245.0
13942919,https://www.airbnb.com/rooms/13942919,54731245,2016-01-15,42.34768777452176,-71.03736622006824,South Boston,Apartment,Entire home/apt,3,1.0,0.0,1.0,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Doorman,Gym,Breakfast,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,7,6,97.0,10.0,9.0,10.0,10.0,10.0,10.0,t,strict,1,3.75,199.0
7929879,https://www.airbnb.com/rooms/7929879,1444340,2011-11-26,42.34330906568572,-71.05546521448478,South Boston,Other,Private room,2,6.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",,2,6,87.0,9.0,10.0,9.0,9.0,9.0,9.0,f,strict,24,0.53,220.0
13713713,https://www.airbnb.com/rooms/13713713,80100053,2016-06-26,42.34765070609621,-71.03973445733642,,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,3,8,98.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1,3.93,225.0
11649321,https://www.airbnb.com/rooms/11649321,47664830,2015-10-28,42.3486598222712,-71.0399062375417,,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",Doorman,Gym,""Pets live on this property"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,6,0.43,250.0
11592067,https://www.airbnb.com/rooms/11592067,37088123,2015-06-29,42.33412268684929,-71.05505481605249,South Boston,Apartment,Entire home/apt,5,2.0,2.0,2.0,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,4,93.0,10.0,10.0,9.0,9.0,10.0,10.0,f,flexible,1,0.66,240.0
7853971,https://www.airbnb.com/rooms/7853971,814298,2011-07-13,42.34321885892198,-71.0571412078833,South Boston,Apartment,Entire home/apt,4,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",,2,6,93.0,9.0,10.0,10.0,9.0,9.0,10.0,f,strict,19,1.25,189.0
11970702,https://www.airbnb.com/rooms/11970702,6201198,2013-05-02,42.33789988402018,-71.04321872298976,South Boston,Condominium,Entire home/apt,4,2.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron}",,3,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,f,strict,2,0.22,700.0
14873100,https://www.airbnb.com/rooms/14873100,26098645,2015-01-14,42.33107925948273,-71.05695659427147,South Boston,House,Private room,2,1.0,1.0,1.0,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_50""}",,5,0,,,,,,,,t,flexible,4,,75.0
6544642,https://www.airbnb.com/rooms/6544642,21895391,2014-09-28,42.33498121733547,-71.03445097929573,,Apartment,Entire home/apt,2,1.0,0.0,1.0,{},,2,14,89.0,9.0,9.0,10.0,10.0,9.0,9.0,f,moderate,1,1.0,175.0
7988755,https://www.airbnb.com/rooms/7988755,8408214,2013-08-26,42.328533955308366,-71.05385853923919,South Boston,Apartment,Private room,3,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",,2,68,94.0,10.0,10.0,10.0,10.0,9.0,9.0,t,moderate,1,5.48,109.0
4996375,https://www.airbnb.com/rooms/4996375,25499738,2015-01-02,42.34052212405643,-71.05027108576147,South Boston,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,55,98.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,2,2.75,119.0
11492423,https://www.airbnb.com/rooms/11492423,10393465,2013-12-02,42.33590741768553,-71.05536568379574,South Boston,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",,1,24,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,flexible,2,4.39,100.0
4586590,https://www.airbnb.com/rooms/4586590,21890476,2014-09-28,42.33025092146309,-71.05624024290628,South Boston,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,2,102,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,1,5.14,99.0
12581300,https://www.airbnb.com/rooms/12581300,68232240,2016-04-21,42.33084494929657,-71.05246030853044,South Boston,House,Private room,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,2,11,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,1,2.97,65.0
6489209,https://www.airbnb.com/rooms/6489209,26098645,2015-01-14,42.329975582040476,-71.05910152805583,South Boston,House,Shared room,2,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,""Hot Tub"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",,5,14,97.0,9.0,10.0,10.0,10.0,9.0,10.0,t,flexible,4,0.9,75.0
11986653,https://www.airbnb.com/rooms/11986653,25716456,2015-01-06,42.323757059606585,-71.0518117264636,South Boston,Apartment,Private room,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,38,85.0,9.0,8.0,9.0,9.0,8.0,9.0,f,moderate,1,8.03,45.0
6088708,https://www.airbnb.com/rooms/6088708,6950436,2013-06-16,42.329994585582796,-71.05172341371099,South Boston,House,Private room,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Street"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,78,92.0,10.0,10.0,10.0,10.0,9.0,9.0,t,strict,5,4.8,128.0
6151079,https://www.airbnb.com/rooms/6151079,6950436,2013-06-16,42.32906352830442,-71.05335996397733,South Boston,House,Private room,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Street"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,29,94.0,10.0,10.0,10.0,10.0,9.0,9.0,t,strict,5,1.81,118.0
5511924,https://www.airbnb.com/rooms/5511924,28420948,2015-02-26,42.33618018931916,-71.0278145465076,South Boston,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo,""Lock on Bedroom Door"",""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,1,26,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1,1.54,135.0
14843050,https://www.airbnb.com/rooms/14843050,92878185,2016-08-31,42.34044250011578,-71.05083043225609,,Apartment,Private room,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron}",,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,2,2.0,125.0
13532311,https://www.airbnb.com/rooms/13532311,26704689,2015-01-25,42.33217337307697,-71.04835898763461,South Boston,Apartment,Entire home/apt,7,1.0,2.0,5.0,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,7,1.0,250.0
5078127,https://www.airbnb.com/rooms/5078127,10252474,2013-11-25,42.3278286077205,-71.05397737227379,South Boston,Condominium,Entire home/apt,5,2.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,2,24,96.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,1,1.42,300.0
8274008,https://www.airbnb.com/rooms/8274008,38403389,2015-07-13,42.33093408705157,-71.05548827562198,South Boston,House,Private room,1,1.0,1.0,1.0,"{TV,""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,3,32,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,2,2.65,95.0
13188046,https://www.airbnb.com/rooms/13188046,21094197,2014-09-08,42.33224719358164,-71.03865606283041,South Boston,Condominium,Entire home/apt,3,1.0,1.0,1.0,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",,2,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1,3.16,189.0
11787441,https://www.airbnb.com/rooms/11787441,54099497,2016-01-10,42.33748865423992,-71.04031451113339,,House,Entire home/apt,4,2.0,2.0,2.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Hangers,Iron}",,1,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,6,0.39,400.0
4947526,https://www.airbnb.com/rooms/4947526,25499738,2015-01-02,42.34072765135468,-71.05025788872314,South Boston,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,54,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,2,2.81,125.0
11714059,https://www.airbnb.com/rooms/11714059,54099497,2016-01-10,42.33704778536853,-71.03876491477372,,House,Private room,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,Iron,""Laptop Friendly Workspace""}",,1,4,80.0,8.0,9.0,7.0,9.0,9.0,9.0,t,flexible,6,0.77,99.0
8649257,https://www.airbnb.com/rooms/8649257,3594203,2012-09-17,42.33024778729353,-71.05491185341863,South Boston,Condominium,Entire home/apt,4,1.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,2,30,87.0,9.0,9.0,10.0,9.0,9.0,9.0,t,strict,8,2.72,99.0
13294824,https://www.airbnb.com/rooms/13294824,7678148,2013-07-23,42.337520031904056,-71.04209234319397,South Boston,House,Private room,2,2.0,1.0,1.0,"{""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron}",,2,5,88.0,10.0,10.0,9.0,10.0,10.0,9.0,f,moderate,1,1.88,130.0
6296656,https://www.airbnb.com/rooms/6296656,9410008,2013-10-13,42.334180295487094,-71.04426144229467,South Boston,Apartment,Entire home/apt,5,1.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,2,57,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,15,3.72,250.0
11008495,https://www.airbnb.com/rooms/11008495,53360618,2016-01-04,42.335805357171424,-71.04492603266044,South Boston,Condominium,Entire home/apt,3,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",,2,20,92.0,10.0,9.0,10.0,10.0,10.0,9.0,f,flexible,1,3.26,147.0
14842237,https://www.airbnb.com/rooms/14842237,92878185,2016-08-31,42.33999107620605,-71.05088934876622,,Apartment,Entire home/apt,4,2.0,2.0,2.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron}",,1,1,,,,,,,,f,flexible,2,1.0,225.0
13924495,https://www.airbnb.com/rooms/13924495,19008767,2014-07-27,42.33897710652312,-71.05089379773115,South Boston,Apartment,Entire home/apt,6,2.0,3.0,6.0,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,1,2,100.0,8.0,10.0,10.0,10.0,9.0,9.0,t,strict,5,2.0,299.0
4585452,https://www.airbnb.com/rooms/4585452,23769200,2014-11-15,42.332405223171094,-71.05115381528239,South Boston,House,Entire home/apt,5,1.5,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,4,1,100.0,10.0,10.0,8.0,10.0,10.0,10.0,f,strict,1,0.1,140.0
6911945,https://www.airbnb.com/rooms/6911945,36221474,2015-06-19,42.33716824951226,-71.05140040583754,South Boston,Condominium,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}",,2,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1,0.57,170.0
14186170,https://www.airbnb.com/rooms/14186170,8985714,2013-09-22,42.33345441034461,-71.04789353494206,South Boston,Condominium,Entire home/apt,3,1.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",,1,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1,4.29,180.0
4699742,https://www.airbnb.com/rooms/4699742,24294559,2014-11-29,42.3369384946583,-71.04818783913608,South Boston,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",,2,6,88.0,9.0,10.0,10.0,10.0,9.0,9.0,f,flexible,1,0.31,300.0
13415984,https://www.airbnb.com/rooms/13415984,61947644,2016-03-07,42.32995529992397,-71.05758626674961,South Boston,Apartment,Entire home/apt,3,1.0,2.0,2.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",,1,0,,,,,,,,t,moderate,1,,119.0
3585343,https://www.airbnb.com/rooms/3585343,10332798,2013-11-29,42.34039504377331,-71.05373508935921,South Boston,Apartment,Private room,2,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),Heating,Essentials}",,2,47,90.0,9.0,9.0,10.0,10.0,9.0,9.0,f,flexible,1,1.82,110.0
8828147,https://www.airbnb.com/rooms/8828147,3958442,2012-10-23,42.341526195858435,-71.05559391808956,South Boston,Apartment,Shared room,1,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo}",,1,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,2,2.07,159.0
1340649,https://www.airbnb.com/rooms/1340649,7271526,2013-07-03,42.328253796464246,-71.05703601187467,South Boston,Condominium,Private room,1,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",""Lock on Bedroom Door""}",,7,8,90.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,1,0.34,100.0
6629066,https://www.airbnb.com/rooms/6629066,9410008,2013-10-13,42.335802491276425,-71.04408290550603,South Boston,Apartment,Entire home/apt,8,2.0,4.0,4.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,3,10,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,15,0.85,500.0
12515067,https://www.airbnb.com/rooms/12515067,3073029,2012-07-27,42.3369367563682,-71.05070276078446,South Boston,House,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,3,6,90.0,9.0,9.0,10.0,10.0,10.0,9.0,f,moderate,1,1.89,190.0
